"","File_Name","Allreads","Uncut","Cut","Diversity.x","Indel","Cmut","CmutPam","C.T","length","active.UncutPAM.qualiy","uncut.quality","inactive.PAM.quality","cut.length","all.length","Mutationperbase","Lane","gRNA","System","Coverage","p.uncut","div","Mean_length","Diversity.y","Indels","Day.c","p.cut","p.uncut.quality","Experiment","replicate"
"109","E8_8238",779708,376,540,-23.1353711790393,3.64628820960699,1.72489082969432,0.0993449781659389,0.51528384279476,25.7401746724891,89,369,458,22.8665447897623,25.7401746724891,"0.08_0.57_0.19_0.23_0.59_0.07_0.36_0.24_0.41_0.36_0.25_0.25_0.41_0.09_0.12_0.49_0.3_0.48_0.25_0.12",8238,"g6","Cas9",916,0.410480349344978,-23.13537118,25.74017467,0.225544341198724,0.954671600370028,"8",0.451505016722408,0.402838427947598,"Cas9","Replicate1"
"110","F01_8227",15324,500,1697,-34.0004551661356,1.59353664087392,3.02913063268093,0.00136549840691853,1.51115157032317,26.1447428311334,1657,495,45,25.0235017626322,26.1447428311334,"0.54_0.27_0.1_0.2_0.58_0.6_0_0.08_0.5_0.06_0.04_0.02_0.46_0.06_0.42_0.46_0.15_0.57_0.06_0.15",8227,"g6","Cas9",2197,0.227583067819754,-34.00045517,26.14474283,0.250282495548555,1.50382653061224,"10",0.683722804190169,0.225307237141557,"Cas9","Replicate1"
"111","F01_8467",382880,1352,2282,-11.8497523390204,3.8062740781508,0.586406164006604,0.301871216290589,0.0751238304898184,20.47275729224,1750,1350,534,17.7968476357268,20.47275729224,"0.03_0.06_0.12_0.08_0.08_0.07_0.07_0.17_0.09_0.09_0.16_0.1_0.23_0.13_0.14_0.2_0.24_0.57_0.48_0.11",8467,"g4","Cas9",3634,0.372041827187672,-11.84975234,20.47275729,0.20186663072225,2.27105188545506,"2",0.530821121190975,0.371491469455146,"Cas9","Replicate2"
"112","F01_8468",170764,36,140,-42.2386363636364,4.4375,2.68181818181818,0.284090909090909,0.943181818181818,25.2727272727273,14,35,127,24.0992907801418,25.2727272727273,"0.15_0.38_0.21_0.15_0.35_0.08_0.22_0.19_0.34_0.32_0.18_0.21_0.19_0.14_0.06_0.44_0.28_0.39_0.21_0.1",8468,"g6","BE3",176,0.204545454545455,-42.23863636,25.27272727,0.276934601354872,0.975247524752475,"4",0.625,0.198863636363636,"BE3","Replicate2"
"113","F02_8227",38176,6408,216,19.5730676328502,0.0310990338164251,0.0264190821256039,0.00905797101449275,0.00483091787439614,24.9593900966184,187,6308,129,24.1487341772152,24.9593900966184,"0.09_0.06_0.07_0.1_0.05_0.02_0.08_0.03_0.05_0.06_0.06_0.06_0.08_0.06_0.02_0.1_0.1_0.11_0.08_0.14",8227,"g5","BE3",6624,0.967391304347826,19.57306763,24.9593901,0.00527675921075607,0.0570281124497992,"0",0.0292207792207792,0.952294685990338,"BE3","Replicate1"
"114","F02_8467",3569508,1384,925,-7.72368990905154,2.2555218709398,1.22780424426159,0.119099177132958,0.255954958856648,24.8172368990905,39,1380,890,24.545748116254,24.8172368990905,"0.07_0.37_0.43_0.37_0.35_0.34_0.19_0.57_0.24_0.24_0.3_0.24_0.51_0.44_0.12_0.51_0.18_0.23_0.4_0.08",8467,"g4","BE3",2309,0.599393676916414,-7.723689909,24.8172369,0.1190107670467,0.043135628369971,"32",0.307206908003985,0.597661325249026,"BE3","Replicate2"
"115","F02_8468",148976,200,100,3.59,1.61666666666667,0.76,0.0466666666666667,0.253333333333333,28.0333333333333,61,187,52,24.7787610619469,28.0333333333333,"0.06_0.18_0.12_0.12_0.16_0.02_0.11_0.08_0.21_0.21_0.19_0.11_0.24_0.12_0.1_0.32_0.22_0.26_0.17_0.16",8468,"g6","Cas9",300,0.666666666666667,3.59,28.03333333,0.117703927492447,0.734138972809668,"4",0.294117647058824,0.623333333333333,"Cas9","Replicate2"
"116","F03_8227",116740,768,1524,1.57853403141361,1.70244328097731,0.544938917975567,0.239965095986038,0.050174520069808,23.7753054101222,1236,753,303,23.1728395061728,23.7753054101222,"0.03_0.07_0.14_0.09_0.11_0.08_0.04_0.18_0.08_0.06_0.07_0.07_0.2_0.14_0.11_0.24_0.11_0.51_0.39_0.06",8227,"g4","Cas9",2292,0.335078534031414,1.578534031,23.77530541,0.104366490039573,0.446978335233751,"2",0.554181818181818,0.328534031413613,"Cas9","Replicate1"
"117","F03_8467",273088,1728,9435,1.19887127116367,1.81671593657619,0.413598495028218,0.324375167965601,0.0300098539819045,23.2300456866434,8750,1715,698,22.9087637595258,23.2300456866434,"0.01_0.03_0.04_0.04_0.04_0.02_0.03_0.05_0.06_0.04_0.09_0.09_0.13_0.14_0.14_0.25_0.23_0.5_0.4_0.12",8467,"g4","Cas9",11163,0.154797097554421,1.198871271,23.23004569,0.116967090571211,0.752616304634597,"4",0.69672131147541,0.153632536056616,"Cas9","Replicate2"
"118","F03_8468",130932,159,127,0.937062937062937,1.8951048951049,0.751748251748252,0.0734265734265734,0.262237762237762,27.6783216783217,67,156,63,24.8923076923077,27.6783216783217,"0.02_0.27_0.16_0.04_0.12_0.02_0.07_0.09_0.07_0.06_0.15_0.07_0.22_0.08_0.05_0.23_0.1_0.32_0.23_0.19",8468,"g6","BE3",286,0.555944055944056,0.937062937,27.67832168,0.128307706061148,0.790273556231003,"10",0.372434017595308,0.545454545454545,"BE3","Replicate2"
"119","F04_8227",27752,892,72,22.402489626556,0.139004149377593,0.134854771784232,0.00311203319502075,0.0342323651452282,29.8485477178423,48,882,34,28.219512195122,29.8485477178423,"0.03_0.2_0.03_0.14_0.11_0.03_0.06_0.08_0.13_0.11_0.08_0.11_0.11_0.11_0.05_0.11_0.14_0.18_0.06_0.06",8227,"g6","BE3",964,0.925311203319502,22.40248963,29.84854772,0.0250761983929066,0.0423940149625935,"2",0.0597510373443983,0.9149377593361,"BE3","Replicate1"
"120","F04_8467",461452,1978,8665,0.735788781358639,1.88010899182561,0.43756459644837,0.320774217795734,0.0368317203795922,23.1434745842338,7967,1973,703,22.7209919261822,23.1434745842338,"0.02_0.05_0.07_0.06_0.06_0.04_0.05_0.08_0.06_0.05_0.1_0.08_0.11_0.11_0.13_0.24_0.19_0.54_0.46_0.1",8467,"g4","BE3",10643,0.185849854364371,0.735788781,23.14347458,0.115940394270307,0.733035968491981,"2",0.683845000394602,0.18538006201259,"BE3","Replicate2"
"121","F05_8227",3686712,337021,125221,13.3091843666305,0.533097381890871,0.274107502130918,0.213050739655851,0.0271719142786679,24.2423903496437,107385,332024,22833,22.3104947088728,24.2423903496437,"0.07_0.11_0.07_0.1_0.04_0.05_0.08_0.05_0.07_0.06_0.09_0.05_0.1_0.14_0.1_0.25_0.23_0.43_0.16_0.45",8227,"g5","Cas9",462242,0.729100774053418,13.30918437,24.24239035,0.043669520037365,0.372278976924004,"4",0.241730982321078,0.718290419304174,"Cas9","Replicate1"
"122","F05_8467",368728,771,5122,-18.4115051756321,4.44815883251315,0.731376209061599,0.444086203970813,0.0726285423383676,19.6477176310877,4023,769,1101,18.8444574551132,19.6477176310877,"0.02_0.06_0.05_0.09_0.05_0.03_0.05_0.08_0.08_0.07_0.12_0.12_0.19_0.15_0.12_0.2_0.21_0.57_0.53_0.12",8467,"g4","Cas9",5893,0.13083319192262,-18.41150518,19.64771763,0.245168873269573,2.61916681566244,"25",0.743288347119431,0.130493806210759,"Cas9","Replicate2"
"123","F06_8227",746044,3634,23253,-0.664782236768699,1.8971993900398,0.553538884962993,0.326663443299736,0.0509167999404917,23.4319187711533,20465,3517,2905,23.1959349593496,23.4319187711533,"0.04_0.05_0.11_0.08_0.09_0.09_0.03_0.11_0.08_0.05_0.06_0.07_0.16_0.12_0.11_0.14_0.11_0.52_0.39_0.08",8227,"g4","BE3",26887,0.135158254918734,-0.664782237,23.43191877,0.12909482555454,0.758290205098716,"4",0.726179694575435,0.130806709562242,"BE3","Replicate1"
"124","F06_8467",145164,1161,71,17.286525974026,0.234577922077922,0.0933441558441558,0.0137987012987013,0.00811688311688312,24.9472402597403,31,1158,43,24.1216216216216,24.9472402597403,"0.06_0.1_0.1_0.09_0.19_0.06_0.03_0.19_0.06_0.12_0.06_0.03_0.19_0.13_0.06_0.2_0.13_0.22_0.19_0.09",8467,"g4","BE3",1232,0.94237012987013,17.28652597,24.94724026,0.0128498326704984,0.0231444533120511,"25",0.047972972972973,0.939935064935065,"BE3","Replicate2"
"125","F06_8468",165392,275,184,4.3442265795207,2.5599128540305,0.202614379084967,0.0196078431372549,0.0544662309368192,26.6492374727669,131,266,62,22.0310880829016,26.6492374727669,"0.01_0.09_0.01_0.04_0.05_0_0.07_0.06_0.06_0.08_0.07_0.08_0.09_0.05_0.06_0.1_0.06_0.11_0.13_0.23",8468,"g6","Cas9",459,0.599128540305011,4.34422658,26.64923747,0.110187403128082,1.72727272727273,"18",0.347826086956522,0.579520697167756,"Cas9","Replicate2"
"126","F07_8227",255580,2793,8654,-7.14230802830436,2.91185463440203,0.356949419061763,0.284616056608718,0.0559972045077313,21.7800297021054,7406,2750,1291,20.761871909854,21.7800297021054,"0.08_0.11_0.08_0.04_0.06_0.11_0.14_0.12_0.16_0.04_0.05_0.1_0.18_0.24_0.14_0.24_0.2_0.33_0.33_0.1",8227,"g3","Cas9",11447,0.243994059578929,-7.142308028,21.7800297,0.184131343151007,1.94178235557546,"10",0.611244526063003,0.240237616842841,"Cas9","Replicate1"
"127","F07_8467",2498908,4651,1812,9.32461705090515,0.767909639486307,0.531332198669349,0.0146990561658672,0.0933003249265047,24.1468358347517,1406,4640,417,21.9753154141525,24.1468358347517,"0.07_0.16_0.22_0.21_0.24_0.13_0.13_0.23_0.12_0.1_0.29_0.22_0.33_0.18_0.11_0.21_0.26_0.08_0.31_0.14",8467,"g1","BE3",6463,0.719634844499458,9.324617051,24.14683583,0.0627239638791056,0.37188242280285,"2",0.224340720564566,0.717932848522358,"BE3","Replicate2"
"128","F07_8468",486620,290,1545,4.32425068119891,1.2125340599455,1.42561307901907,1.21634877384196,0.064850136239782,26.958038147139,1343,288,204,26.3917259211377,26.958038147139,"0.24_0.1_0.12_0.11_0.08_0.12_0.08_0.12_0.12_0.11_0.07_0.12_0.09_0.14_0.1_0.09_0.15_0.14_0.14_0.15",8468,"g7","Cas9",1835,0.158038147138965,4.324250681,26.95803815,0.0965560413612362,0.736763236763237,"8",0.75476306790425,0.156948228882834,"Cas9","Replicate2"
"129","F08_8227",2283904,7459,9368,3.5751470850419,1.3016580495632,0.195043679800321,0,0.0171747786295834,24.6367742318892,6567,7265,2995,24.3598619535662,24.6367742318892,"0.09_0.17_0.17_0.08_0.18_0.18_0.13_0.14_0.11_0.13_0.13_0.16_0.18_0.11_0.26_0.14_0.19_0.2_0.22_0.12",8227,"g2","BE3",16827,0.44327568788257,3.575147085,24.63677423,0.0930056831061814,0.287111531787348,"10",0.453568316064685,0.431746597729839,"BE3","Replicate1"
"130","F11_8238",919356,533,2174,-35.0203176948652,4.92390099741411,1.93239748799409,0.0720354636128556,0.646102696712228,24.164019209457,628,531,1548,22.7408088235294,24.164019209457,"0.12_0.45_0.21_0.2_0.48_0.13_0.21_0.17_0.3_0.25_0.17_0.15_0.39_0.19_0.14_0.45_0.22_0.49_0.22_0.17",8238,"g6","BE3",2707,0.196896933875139,-35.02031769,24.16401921,0.281702607016415,2.25136787898294,"18",0.637536656891496,0.196158108607314,"BE3","Replicate1"
"131","F12_8238",2386816,86595,27180,13.1386772137992,0.547237969676994,0.267343441001978,0.201485387826851,0.0284069435288947,24.2266842452208,22629,86319,4827,21.7954545454545,24.2266842452208,"0.13_0.19_0.17_0.16_0.1_0.09_0.09_0.11_0.16_0.09_0.11_0.14_0.13_0.21_0.15_0.28_0.26_0.4_0.13_0.51",8238,"g5","Cas9",113775,0.761107448912327,13.13867721,24.22668425,0.0450305801745682,0.364090665714796,"4",0.21525643868597,0.758681608437706,"Cas9","Replicate1"
"132","G01_8467",417916,1866,4634,-11.6495384615385,3.94692307692308,0.236923076923077,0.211384615384615,0.0230769230769231,20.2667692307692,4261,1866,373,18.360811394044,20.2667692307692,"0.03_0.1_0.05_0.05_0.05_0.07_0.07_0.04_0.13_0.03_0.04_0.11_0.23_0.31_0.18_0.33_0.23_0.32_0.27_0.06",8467,"g3","Cas9",6500,0.287076923076923,-11.64953846,20.26676923,0.223093662519542,2.76581489560611,"32",0.597164948453608,0.287076923076923,"Cas9","Replicate2"
"133","G02_8227",61300,3587,228,24.3790301441678,0.0212319790301442,0.0442988204456094,0.000786369593709043,0.00655307994757536,29.9740498034076,220,3517,78,29.6744966442953,29.9740498034076,"0.04_0.06_0.03_0.06_0.07_0.01_0.01_0.07_0.07_0.03_0.03_0.04_0.07_0.07_0.06_0.07_0.06_0.09_0.03_0.01",8227,"g6","BE3",3815,0.940235910878113,24.37903014,29.9740498,0.00744073570274261,0.00397614314115308,"0",0.046961894953656,0.921887287024902,"BE3","Replicate1"
"134","G02_8467",660688,1145,2552,-15.5455774952664,4.28969434676765,0.207465512577766,0.146605355693806,0.0630240735731674,19.8260751961049,2198,1142,357,17.5127201565558,19.8260751961049,"0.05_0.15_0.09_0.09_0.14_0.13_0.12_0.09_0.14_0.07_0.08_0.12_0.16_0.26_0.15_0.3_0.22_0.26_0.25_0.05",8467,"g3","BE3",3697,0.309710576142818,-15.5455775,19.8260752,0.263777638412455,3.39346475830408,"32",0.57737556561086,0.308899107384366,"BE3","Replicate2"
"135","G03_8227",12400,1482,346,15.9048140043764,0.346827133479212,0.151531728665208,0.118708971553611,0.012582056892779,24.5103938730853,305,1439,84,22.6992287917738,24.5103938730853,"0.02_0.11_0.03_0.07_0.02_0.03_0.05_0.04_0.03_0.01_0.05_0.04_0.04_0.1_0.02_0.21_0.09_0.38_0.07_0.42",8227,"g5","Cas9",1828,0.810722100656455,15.904814,24.51039387,0.0235607255520505,0.165615141955836,"2",0.172053704624565,0.787199124726477,"Cas9","Replicate1"
"136","G03_8467",47076,3288,2040,9.17286036036036,1.24380630630631,0.121433933933934,0.111298798798799,0.0112612612612613,23.7070195195195,1915,3279,134,21.6378721327477,23.7070195195195,"0.02_0.04_0.01_0.01_0.03_0.03_0.01_0.02_0.05_0.02_0.02_0.06_0.12_0.18_0.15_0.25_0.24_0.22_0.25_0.05",8467,"g3","Cas9",5328,0.617117117117117,9.17286036,23.70701952,0.0709951278856896,0.752653927813164,"2",0.302760463045414,0.615427927927928,"Cas9","Replicate2"
"137","G04_8467",125212,11706,6983,9.58505002942908,1.19460645299374,0.118786451923591,0.109529669859276,0.00984536358285623,23.7644068703515,6610,11691,388,21.7000571591883,23.7644068703515,"0.01_0.05_0.02_0.01_0.04_0.04_0.03_0.01_0.06_0.03_0.02_0.09_0.16_0.2_0.18_0.29_0.24_0.23_0.25_0.05",8467,"g3","BE3",18689,0.626357750548451,9.585050029,23.76440687,0.0691608424530603,0.73314344899016,"2",0.305990096840629,0.625555139386805,"BE3","Replicate2"
"138","G05_8467",239840,2933,9111,-8.96147459315842,3.52150448356028,0.245516439721023,0.228827632015942,0.0232480903354367,20.9107439388907,8268,2928,848,19.5973014480035,20.9107439388907,"0.03_0.06_0.01_0.03_0.04_0.07_0.05_0.02_0.07_0.03_0.04_0.08_0.16_0.25_0.17_0.4_0.23_0.28_0.3_0.03",8467,"g3","Cas9",12044,0.2435237462637,-8.961474593,20.91074394,0.203394660702987,2.46931618936295,"25",0.631699369063302,0.243108601793424,"Cas9","Replicate2"
"139","G06_8227",29144,1139,535,10.8458781362007,0.791517323775388,0.34468339307049,0.250298685782557,0.0400238948626045,23.9808841099164,461,1117,96,21.9317773788151,23.9808841099164,"0.06_0.08_0.06_0.09_0.04_0.05_0.05_0.05_0.08_0.05_0.06_0.05_0.08_0.13_0.11_0.27_0.24_0.33_0.06_0.44",8227,"g5","BE3",1674,0.680406212664277,10.84587814,23.98088411,0.0522567517573067,0.437106918238994,"4",0.286402569593148,0.66726403823178,"BE3","Replicate1"
"140","G06_8467",250852,6108,4693,1.02768262197945,2.29543560781409,0.117396537357652,0.104527358577909,0.0291639662994167,22.200999907416,4288,6091,422,18.5811040339703,22.200999907416,"0.03_0.09_0.06_0.05_0.07_0.07_0.07_0.05_0.13_0.03_0.04_0.09_0.14_0.23_0.18_0.26_0.13_0.22_0.23_0.05",8467,"g3","BE3",10801,0.56550319414869,1.027682622,22.20099991,0.13992090286776,1.80138232084394,"25",0.360777982779828,0.563929265808721,"BE3","Replicate2"
"141","G07_8227",32336,340,1321,-4.96688741721854,2.56110776640578,0.588801926550271,0.405177603853101,0.0626128838049368,22.2077062010837,1113,328,220,21.5131282820705,22.2077062010837,"0.02_0.03_0.08_0.02_0.05_0.04_0.03_0.09_0.09_0.04_0.08_0.05_0.14_0.15_0.11_0.26_0.16_0.54_0.41_0.11",8227,"g4","Cas9",1661,0.20469596628537,-4.966887417,22.2077062,0.143469497446923,1.07868852459016,"4",0.680577022153529,0.197471402769416,"Cas9","Replicate1"
"142","G12_8238",116880,116,74,-4.84736842105263,2.26315789473684,1.12105263157895,0.0631578947368421,0.321052631578947,27.4631578947368,34,112,44,23.8205128205128,27.4631578947368,"0.06_0.42_0.11_0.39_0.46_0.07_0.15_0.28_0.21_0.19_0.35_0.19_0.4_0.13_0.15_0.54_0.17_0.5_0.19_0.2",8238,"g6","Cas9",190,0.610526315789474,-4.847368421,27.46315789,0.141398402015715,0.728110599078341,"4",0.313559322033898,0.589473684210526,"Cas9","Replicate1"
"143","G7_8238",186576,237,549,3.62977099236641,1.36641221374046,1.31552162849873,0.984732824427481,0.0865139949109415,27.1323155216285,458,235,93,25.9092558983666,27.1323155216285,"0.22_0.08_0.08_0.13_0.11_0.14_0.05_0.05_0.1_0.07_0.06_0.02_0.05_0.2_0.07_0.13_0.06_0.12_0.09_0.08",8238,"g7","BE3",786,0.301526717557252,3.629770992,27.13231552,0.115254602991945,0.652474108170311,"10",0.600656455142232,0.298982188295165,"BE3","Replicate1"
"144","G9_8238",476628,478,2977,0.655571635311143,1.76931982633864,1.5013024602026,1.30738060781476,0.0503617945007236,26.1085383502171,2654,476,325,25.4877475662974,26.1085383502171,"0.31_0.1_0.17_0.14_0.22_0.15_0.1_0.11_0.16_0.17_0.09_0.13_0.08_0.18_0.07_0.07_0.09_0.14_0.13_0.14",8238,"g7","BE3",3455,0.1383502170767,0.655571635,26.10853835,0.0973508975101332,0.834302325581395,"10",0.744994994994995,0.137771345875543,"BE3","Replicate1"
"145","H01_8467",98516,1054,3079,1.78949915315751,1.62400193563997,0.0396806194047907,0,0.00992015485119768,23.3697072344544,2668,1051,414,22.8137573004542,23.3697072344544,"0.02_0.06_0.04_0.05_0.07_0.08_0.09_0.06_0.06_0.07_0.08_0.15_0.06_0.06_0.18_0.1_0.22_0.21_0.44_0.1",8467,"g2","Cas9",4133,0.255020566174691,1.789499153,23.36970723,0.104679319167687,0.83700222606975,"32",0.631330736108263,0.25429470118558,"Cas9","Replicate2"
"146","H02_8467",255828,578,141,11.2294853963839,0.592489568845619,0.136300417246175,0,0.0139082058414465,24.8859527121001,59,578,82,24.4184397163121,24.8859527121001,"0.05_0.21_0.11_0.06_0.13_0.19_0.13_0.18_0.14_0.16_0.21_0.25_0.22_0.12_0.25_0.31_0.29_0.1_0.23_0.16",8467,"g2","BE3",719,0.803894297635605,11.2294854,24.88595271,0.0654427501337614,0.0533707865168539,"32",0.160958904109589,0.803894297635605,"BE3","Replicate2"
"147","H03_8227",21964,788,69,22.4282380396733,0.170361726954492,0.110851808634772,0.00350058343057176,0.0221703617269545,29.8086347724621,49,773,35,28.047619047619,29.8086347724621,"0.05_0.13_0.03_0.1_0.17_0.05_0.07_0.14_0.12_0.12_0.08_0.12_0.15_0.02_0.03_0.11_0.05_0.15_0.03_0",8227,"g6","Cas9",857,0.919486581096849,22.42823804,29.80863477,0.0240043375394322,0.0126182965299685,"0",0.066925315227934,0.901983663943991,"Cas9","Replicate1"
"148","H03_8467",12704,641,578,13.2715340442986,0.666119770303528,0.0131255127153404,0,0.00656275635767022,24.9573420836751,565,636,18,24.9108061749571,24.9573420836751,"0_0.02_0.01_0.01_0.04_0.01_0.01_0_0.01_0.04_0.03_0.05_0.05_0.07_0.17_0.03_0.16_0.03_0.4_0.06",8467,"g2","Cas9",1219,0.525840853158327,13.27153404,24.95734208,0.0597059633101796,0.232865400495458,"2",0.407329105003524,0.521739130434783,"Cas9","Replicate2"
"149","H04_8467",4196,53,34,13.2183908045977,0.724137931034483,0.0114942528735632,0,0,24.8045977011494,32,53,2,24.5,24.8045977011494,"0_0_0_0_0_0_0_0_0_0.11_0.11_0_0.1_0_0.12_0_0.11_0.12_0.38_0",8467,"g2","BE3",87,0.609195402298851,13.2183908,24.8045977,0.0636957813428402,0.376470588235294,"2",0.330097087378641,0.609195402298851,"BE3","Replicate2"
"150","H05_8467",157716,268,1374,-1.64190012180268,1.95188794153471,0.0493300852618758,0,0.0152253349573691,22.8440925700365,1166,263,213,22.4329224075417,22.8440925700365,"0.03_0.06_0.04_0.03_0.02_0.07_0.06_0.01_0.04_0.06_0.09_0.17_0.08_0.09_0.15_0.12_0.22_0.16_0.48_0.1",8467,"g2","Cas9",1642,0.163215590742996,-1.641900122,22.84409257,0.12664235505523,1.06037735849057,"25",0.707153885743695,0.160170523751523,"Cas9","Replicate2"
"151","H06_8227",52472,2265,178,23.8374948833402,0.0511665984445354,0.070814572247237,0.00204666393778142,0.0102333196889071,29.9369627507163,158,2221,64,29.3063063063063,29.9369627507163,"0.04_0.09_0.02_0.09_0.1_0.04_0.09_0.12_0.09_0.12_0.06_0.06_0.1_0.04_0.08_0.11_0.06_0.17_0.07_0.03",8227,"g6","BE3",2443,0.927138763814982,23.83749488,29.93696275,0.0133553779737301,0.0167539267015707,"4",0.0571061918511389,0.909128121162505,"BE3","Replicate1"
"152","H06_8467",360156,12130,699,18.823602774963,0.099072414061891,0.0146542988541585,0,0.00420921350066256,24.9367838490919,570,12101,158,23.8818681318681,24.9367838490919,"0.08_0.1_0.1_0.05_0.07_0.11_0.08_0.08_0.05_0.06_0.08_0.09_0.08_0.06_0.15_0.09_0.14_0.13_0.22_0.07",8467,"g2","BE3",12829,0.945514069685868,18.82360277,24.93678385,0.00645326736828045,0.0233185873884682,"0",0.0441399343268502,0.943253566139216,"BE3","Replicate2"
"153","H07_8227",40728,986,475,8.80287474332649,0.919233401779603,0.46611909650924,0.327173169062286,0.0609171800136893,23.7467488021903,396,965,100,21.3084677419355,23.7467488021903,"0.07_0.12_0.06_0.09_0.03_0.04_0.06_0.04_0.07_0.05_0.08_0.05_0.11_0.12_0.11_0.2_0.24_0.37_0.09_0.52",8227,"g5","Cas9",1461,0.674880219028063,8.802874743,23.7467488,0.081176431246656,0.694756554307116,"10",0.295765877957659,0.660506502395619,"Cas9","Replicate1"
"154","H08_8227",2445232,2714,7057,-15.327806775151,3.32749974414082,1.18626547948009,0.249718554907379,0.18923344591137,23.0789069696039,3616,2685,3470,22.0115721140277,23.0789069696039,"0.08_0.19_0.24_0.2_0.19_0.17_0.14_0.34_0.17_0.17_0.2_0.17_0.37_0.23_0.12_0.28_0.18_0.42_0.4_0.09",8227,"g4","BE3",9771,0.277760720499437,-15.32780678,23.07890697,0.198605513067205,1.17023583626999,"10",0.585886259858863,0.274792754068161,"BE3","Replicate1"
"155","H10_8238",276388,283,889,1.42918088737201,1.41638225255973,1.57849829351536,1.16723549488055,0.0904436860068259,26.8250853242321,770,283,119,25.814398200225,26.8250853242321,"0.42_0.15_0.17_0.27_0.32_0.29_0.17_0.15_0.27_0.24_0.12_0.14_0.1_0.38_0.08_0.18_0.22_0.22_0.09_0.24",8238,"g7","Cas9",1172,0.241467576791809,1.429180887,26.82508532,0.170053020627733,0.827586206896552,"8",0.656573116691285,0.241467576791809,"Cas9","Replicate1"
"156","H5_8238",3856,0,162,-43.2654320987654,2.42592592592593,5.04320987654321,0.364197530864198,0.555555555555556,24.0864197530864,145,0,17,24.0864197530864,24.0864197530864,"0.16_0.2_0.85_0.24_0.72_0.12_0.28_0.32_0.35_0.38_0.44_0.5_0.76_0.64_0.38_0.3_0.36_0.09_0.35_0.19",8238,"g1","BE3",162,0,-43.2654321,24.08641975,0.290550953573493,0.256983240223464,"10",0.84375,0,"BE3","Replicate1"
"157","H6_8238",188788,13339,17048,10.8576035804785,0.950077335702768,0.0225096258268338,0,0.0139204264981736,24.5515187415671,16021,13228,1138,24.2055481088642,24.5515187415671,"0.02_0.03_0.02_0.02_0.03_0.03_0.03_0.04_0.03_0.04_0.04_0.1_0.08_0.11_0.17_0.07_0.16_0.16_0.38_0.07",8238,"g2","BE3",30387,0.438970612432948,10.85760358,24.55151874,0.0636910448349967,0.367787270023617,"4",0.480455429360539,0.435317734557541,"BE3","Replicate1"
"158","H7_8238",443748,7231,33240,-2.98524869659756,2.73356230387191,0.172518593560821,0.0362234686565689,0.0590052136097452,22.5116008994095,28470,7218,4783,21.9714612215439,22.5116008994095,"0.03_0.04_0.07_0.06_0.07_0.04_0.04_0.06_0.04_0.05_0.06_0.1_0.16_0.15_0.17_0.18_0.28_0.18_0.42_0.11",8238,"g1","Cas9",40471,0.178671147241234,-2.985248697,22.5116009,0.142913415366146,1.24693943298969,"8",0.717849044379657,0.178349929579205,"Cas9","Replicate1"
"159","H8_8238",422592,315,779,-15.9204753199269,1.93875685557587,2.8199268738574,1.1654478976234,0.412248628884826,27.0621572212066,360,313,421,25.8847631241997,27.0621572212066,"0.66_0.26_0.25_0.36_0.43_0.32_0.3_0.28_0.32_0.31_0.18_0.09_0.12_0.42_0.17_0.21_0.3_0.21_0.11_0.31",8238,"g7","Cas9",1094,0.287934186471664,-15.92047532,27.06215722,0.170727007180819,0.36703821656051,"18",0.586596385542169,0.286106032906764,"Cas9","Replicate1"
"160","H9_8238",1616128,27089,130284,-8.51678496311311,3.51953638807165,0.179751291517605,0.0328582412484988,0.0657101281668393,21.2729248346286,99973,27046,30354,20.4984078510209,21.2729248346286,"0.04_0.04_0.07_0.08_0.09_0.04_0.04_0.05_0.04_0.05_0.06_0.1_0.19_0.18_0.18_0.21_0.32_0.18_0.44_0.09",8238,"g1","Cas9",157373,0.172132449657819,-8.516784963,21.27292483,0.169017284694769,1.64847052517451,"18",0.729359338961417,0.171859213461013,"Cas9","Replicate1"
